-328598.07732682023,4471390.060253786,6253
-319155.212711792,4477151.999601438,4687
-317266.63978878595,4476791.878392209,4430
-320863.92154689226,4470489.757230715,3328
32119.350967265666,3475204.7652261034,2339
-328598.07732682023,4471300.029951478,2034
-1681625.678594465,4339315.606769321,1892
-341188.5634801914,4491826.938877489,1834
-326079.980096146,4483184.029856011,1795
-330216.8541179681,4461036.575488473,1711
